Task,Mode,Participant,Run time,Created at,Robot count
maze_positioning,default,ugdvraH770EviQr-zMtnsw,52.977,2013-09-10 18:36:45 UTC,313,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,pcC8bAwU66jvfE71V5XGZA,104.692,2013-09-10 18:36:59 UTC,276,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1622.7 Safari/537.36"
maze_positioning,default,fKIsylY8U4mVKCck1VQd2A,70.937,2013-09-10 18:37:10 UTC,171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,fKIsylY8U4mVKCck1VQd2A,69.21,2013-09-10 18:38:50 UTC,177,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,ugdvraH770EviQr-zMtnsw,57.15,2013-09-10 18:38:56 UTC,48,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,28.877,2013-09-10 18:39:31 UTC,107,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,51jzH22x0eRQ0HDc80XBLg,58.06,2013-09-10 18:39:59 UTC,225,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,35.502,2013-09-10 18:40:15 UTC,204,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,35.746,2013-09-10 18:40:56 UTC,172,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,t-pC_yyCUPHG2cOwFvUyLw,82.917,2013-09-10 18:41:32 UTC,243,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,51jzH22x0eRQ0HDc80XBLg,1.251,2013-09-10 18:41:57 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,86.505,2013-09-10 18:42:28 UTC,361,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,43.693,2013-09-10 18:43:18 UTC,352,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,8oOTRL1-0DxM80FTNJDwfA,175.659,2013-09-10 18:43:20 UTC,210,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,ugdvraH770EviQr-zMtnsw,95.047,2013-09-10 18:45:00 UTC,128,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,15.643,2013-09-10 18:45:37 UTC,2,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,47.548,2013-09-10 18:45:54 UTC,329,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2aQ-DvoTw_qdM8zksj1y4w,437.114,2013-09-10 18:46:29 UTC,8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Zune 4.7; SVD)
maze_positioning,default,kFo-s3Ldi1IafsNsR-ju9w,131.699,2013-09-10 18:47:15 UTC,102,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,87.077,2013-09-10 18:48:47 UTC,496,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,kFo-s3Ldi1IafsNsR-ju9w,71.991,2013-09-10 18:48:49 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,102.052,2013-09-10 18:50:39 UTC,468,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,8oOTRL1-0DxM80FTNJDwfA,114.295,2013-09-10 18:53:39 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,ugdvraH770EviQr-zMtnsw,8.838,2013-09-10 18:54:17 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,fKIsylY8U4mVKCck1VQd2A,14.32,2013-09-10 18:54:23 UTC,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,10.253,2013-09-10 18:56:40 UTC,4,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
robot_positioning,default,FVsabjqpmdc6ex_JYOzt4w,17.992,2013-09-10 18:56:41 UTC,2,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,1.31,2013-09-10 18:57:59 UTC,1,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,M8TXKIuJQPdnvNnumxAWEA,86.898,2013-09-10 18:26:53 UTC,5,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,dE_-OeHenyzPsmm3VSsCcQ,110.299,2013-09-10 18:29:03 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,zo58M4ufR4qVwLeShmvpMA,35.001,2013-09-10 18:29:13 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_visualization,full-state,QboGUtyYXymUwW0qFsm3nA,268.053,2013-09-10 18:31:39 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,119.154,2013-09-10 18:33:07 UTC,467,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,Dn2VvYCagc2LrSQOMD0DMw,51.905,2013-09-10 18:34:09 UTC,126,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,55.901,2013-09-10 18:34:13 UTC,477,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Dn2VvYCagc2LrSQOMD0DMw,2.052,2013-09-10 18:34:35 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,2aQ-DvoTw_qdM8zksj1y4w,149.829,2013-09-10 18:35:39 UTC,112,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Zune 4.7; SVD)
robot_positioning,default,Dn2VvYCagc2LrSQOMD0DMw,62.198,2013-09-10 18:35:45 UTC,10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,t-pC_yyCUPHG2cOwFvUyLw,119.983,2013-09-10 18:35:55 UTC,235,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,53.653,2013-09-10 18:37:51 UTC,108,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,2aQ-DvoTw_qdM8zksj1y4w,107.619,2013-09-10 18:38:34 UTC,396,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Zune 4.7; SVD)
maze_positioning,default,mE93BsyKNtQH73nYJq14EQ,98.082,2013-09-10 18:39:38 UTC,307,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,mE93BsyKNtQH73nYJq14EQ,10.014,2013-09-10 18:40:06 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,51jzH22x0eRQ0HDc80XBLg,17.47,2013-09-10 18:41:47 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,51jzH22x0eRQ0HDc80XBLg,7.214,2013-09-10 18:42:09 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,51jzH22x0eRQ0HDc80XBLg,77.838,2013-09-10 18:43:33 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,1V3js3kCfpe3OGiDUFHG_g,119.566,2013-09-10 18:44:11 UTC,490,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
varying_visualization,mean & variance,fKIsylY8U4mVKCck1VQd2A,63.311,2013-09-10 18:46:18 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,ugdvraH770EviQr-zMtnsw,58.973,2013-09-10 18:46:59 UTC,368,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,2.744,2013-09-10 18:47:07 UTC,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,9.38,2013-09-10 18:47:25 UTC,2,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
maze_positioning,default,t-pC_yyCUPHG2cOwFvUyLw,339.777,2013-09-10 18:47:27 UTC,5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,r2uIyiV_sCIcE-FTaEZE9g,148.875,2013-09-10 18:50:13 UTC,459,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,54.214,2013-09-10 18:51:39 UTC,324,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,Duw52Qz534OxDWwJZlwifQ,56.482,2013-09-10 18:52:07 UTC,169,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ugdvraH770EviQr-zMtnsw,70.643,2013-09-10 18:52:59 UTC,461,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,20.549,2013-09-10 18:53:39 UTC,2,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,12.948,2013-09-10 18:54:01 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,9.7,2aQ-DvoTw_qdM8zksj1y4w,455.239,2013-09-10 18:54:33 UTC,8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Zune 4.7; SVD)
maze_positioning,default,EkJkt943SU_v9RwO2i25jQ,167.417,2013-09-10 18:54:36 UTC,493,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; EIE10;ENUSWOL)
maze_positioning,default,FVsabjqpmdc6ex_JYOzt4w,82.081,2013-09-10 18:55:29 UTC,189,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,EkJkt943SU_v9RwO2i25jQ,32.464,2013-09-10 18:55:38 UTC,3,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; EIE10;ENUSWOL)
robot_positioning,default,ugdvraH770EviQr-zMtnsw,62.525,2013-09-10 18:57:52 UTC,6,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,x4ckoDH2dkuDVSA0MXjAWg,288.927,2013-09-10 18:58:14 UTC,498,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,64.648,2013-09-10 18:59:50 UTC,5,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,53.719,2013-09-10 19:01:16 UTC,7,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
varying_visualization,full-state,bx_99S06InILjbmZvTuAEw,101.408,2013-09-10 19:01:41 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,4.7,FVsabjqpmdc6ex_JYOzt4w,245.999,2013-09-10 19:02:05 UTC,8,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,6.386,2013-09-10 19:02:20 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,5.268,2013-09-10 19:02:31 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ZHSk1U8vmK8bbcftF8juDA,198.13,2013-09-10 19:03:23 UTC,438,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,YGR8zlg12RnDD-pj5mmcow,130.259,2013-09-10 19:04:05 UTC,292,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean,bx_99S06InILjbmZvTuAEw,77.843,2013-09-10 19:05:25 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,QqxJQy3H5LUE8feN3_gI0A,18.961,2013-09-10 19:05:41 UTC,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,mean & variance,FVsabjqpmdc6ex_JYOzt4w,104.192,2013-09-10 19:06:34 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,YGR8zlg12RnDD-pj5mmcow,87.139,2013-09-10 19:07:40 UTC,337,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,aG6Ie8xpL4Jkzz4STcRKyQ,4.631,2013-09-10 19:10:53 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,aG6Ie8xpL4Jkzz4STcRKyQ,22.655,2013-09-10 19:11:23 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,VOwK7C_I6ajNw3Vu8Aexow,364.654,2013-09-10 19:11:54 UTC,124,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,FVsabjqpmdc6ex_JYOzt4w,138.863,2013-09-10 19:14:16 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,5GhStTIaCQqrQ1K_hizpMg,159.186,2013-09-10 19:14:23 UTC,156,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,YGR8zlg12RnDD-pj5mmcow,75.016,2013-09-10 19:14:42 UTC,237,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,full-state,QqxJQy3H5LUE8feN3_gI0A,220.737,2013-09-10 19:14:51 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,jw730izXRvewBkyNBPQAQQ,6.98,2013-09-10 19:16:48 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,repulsive,FVsabjqpmdc6ex_JYOzt4w,201.756,2013-09-10 19:17:52 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,oJFlHm1Ix1G6zXiV20BVMw,91.179,2013-09-10 19:18:23 UTC,249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,oJFlHm1Ix1G6zXiV20BVMw,2.957,2013-09-10 19:18:52 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,PeSfNM-JMGRXmlTO7HPK-w,126.82,2013-09-10 19:18:56 UTC,10,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,142.717,2013-09-10 19:19:25 UTC,191,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,axuF2nnSSyTqLFUAEKUw3A,115.162,2013-09-10 19:20:09 UTC,132,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,85CQ89p3F31uscS3tW-P9g,236.523,2013-09-10 19:21:14 UTC,348,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,k52h8Hrr0kMyD3YkJRzm6A,95.688,2013-09-10 19:21:25 UTC,433,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,fwFyVJW0lcEXYZznBL4EaQ,293.21,2013-09-10 19:22:24 UTC,202,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0
varying_visualization,mean & variance,J13r3pJmoFDlsRej41ZNFg,197.251,2013-09-10 19:22:41 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
varying_visualization,mean,jw730izXRvewBkyNBPQAQQ,114.209,2013-09-10 19:22:52 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,85CQ89p3F31uscS3tW-P9g,74.786,2013-09-10 19:23:19 UTC,8,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,fwFyVJW0lcEXYZznBL4EaQ,15.344,2013-09-10 19:23:21 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0
maze_positioning,default,vAaSI3Q6qq0qfC5qGszOgQ,98.538,2013-09-10 19:24:56 UTC,432,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,Q7boRaj_xPyxLqwT63cMPg,42.039,2013-09-10 19:25:25 UTC,5,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,ugdvraH770EviQr-zMtnsw,33.398,2013-09-10 18:58:38 UTC,6,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,1.2,EkJkt943SU_v9RwO2i25jQ,189.465,2013-09-10 18:59:31 UTC,8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; EIE10;ENUSWOL)
maze_positioning,default,x4ckoDH2dkuDVSA0MXjAWg,97.653,2013-09-10 18:59:58 UTC,211,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,8.117,2013-09-10 19:00:05 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,wvpIOd7oydGnoOwMTYSwCQ,60.809,2013-09-10 19:00:08 UTC,74,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,85.067,2013-09-10 19:00:13 UTC,9,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,2.075,2013-09-10 19:01:34 UTC,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
robot_positioning,default,ugdvraH770EviQr-zMtnsw,90.225,2013-09-10 19:01:42 UTC,10,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean,EkJkt943SU_v9RwO2i25jQ,115.087,2013-09-10 19:02:03 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; EIE10;ENUSWOL)
